7.1131176401556901e+00	1.0000000000000001e-05
7.1131176401556901e+00	9.5048039785891863e-03
7.1131176401556901e+00	1.7766182151918643e-02
7.1131176401556901e+00	2.7056965938398223e-02
7.1131176401556901e+00	3.6409335070682565e-02
7.1131176401556901e+00	4.5717254025014038e-02
7.1131176401556901e+00	5.4346886392241209e-02
7.1131176401556901e+00	6.3282370860690454e-02
7.1131176401556901e+00	7.2523461680303311e-02
7.1131176401556901e+00	8.1734916204458469e-02
7.1131176401556901e+00	9.1210029414236768e-02
7.1131176401556901e+00	9.9555714286821112e-02
7.1131176401556901e+00	1.0895097878326511e-01
7.1131176401556901e+00	1.1838482113840994e-01
7.1131176401556901e+00	1.2747607629607188e-01
7.1131176401556901e+00	1.3573180693703812e-01
7.1131176401556901e+00	1.4554866918051046e-01
7.1131176401556901e+00	1.5386483918067195e-01
7.1131176401556901e+00	1.6353852188619250e-01
7.1131176401556901e+00	1.7210137022303207e-01
7.1131176401556901e+00	1.8149617198699891e-01
7.1131176401556901e+00	1.9044224494338163e-01
7.1131176401556901e+00	1.9977653356868585e-01
7.1131176401556901e+00	2.0834832437626510e-01
7.1131176401556901e+00	2.1759415877095439e-01
7.1131176401556901e+00	2.2719798221261917e-01
7.1131176401556901e+00	2.3555813875075979e-01
7.1131176401556901e+00	2.4458733684592424e-01
7.1131176401556901e+00	2.5391538198589841e-01
7.1131176401556901e+00	2.6304105431220159e-01
7.1131176401556901e+00	2.7187061152122843e-01
7.1131176401556901e+00	2.8167432940355935e-01
7.1131176401556901e+00	2.9048340595880151e-01
7.1131176401556901e+00	2.9988897544126514e-01
7.1131176401556901e+00	3.0841181933486939e-01
7.1131176401556901e+00	3.1772953888865291e-01
7.1131176401556901e+00	3.2649678684189842e-01
7.1131176401556901e+00	3.3566108712071052e-01
7.1131176401556901e+00	3.4462086572483430e-01
7.1131176401556901e+00	3.5400092357428786e-01
7.1131176401556901e+00	3.6303503412963173e-01
7.1131176401556901e+00	3.7227371699796985e-01
7.1131176401556901e+00	3.8143589890764790e-01
7.1131176401556901e+00	3.8985499253523925e-01
7.1131176401556901e+00	3.9950422392668744e-01
7.1131176401556901e+00	4.0813461151252123e-01
7.1131176401556901e+00	4.1733640473794070e-01
7.1131176401556901e+00	4.2614369497702659e-01
7.1131176401556901e+00	4.3592305891966210e-01
7.1131176401556901e+00	4.4439126952607688e-01
7.1131176401556901e+00	4.5400276430810133e-01
